heterozygosis,unspecified
neurological symptoms,unspecified
dysgraphia,brain
dysarthria,brain
fatigue,unspecified
thirst,unspecified
nocturnal erections,genitalia
decreased sexual desire,genitalia
weight loss,body
cold intolerance,hypothalamus
constipation,unspecified
hypopituitarism hypogonadotropic hypogonadism polyuria,pituitary
hypernatremia,kidneys
proteinuria,kidney
lower limb swelling,limb
deranged,unspecified
nephrotic range proteinuria,kidney
renal impairment,kidney
edematous lower limb,limb
glomerulosclerosis,kidney
hypertensive vascular changes,kidney
interstitial nephritis,kidney
shortness of breath dysphagia neck pain neck pressure or recent voice changes,unspecified
absence of gene mutations or fusions,unspecified
malignancy,thyroid
obstructive symptoms,trachea
tracheal compression,trachea
substernal extension,thorax
vascular invasion,blood vessels
capsular invasion,thyroid
nodule,thyroid
goiter,thyroid
malignancy,thyroid
euthyroid,thyroid
tumor,thyroid
thyroglobulin,thyroid
parathyroid hormone,parathyroids
lysed blood,blood
cough,unspecified
wheezing,unspecified
respiratory distress,lung
dyspnea,lung
fever,body
choking episodes,throat
dysphagia,esophagus
drooling,oropharynx
asthma,lung
recession,throat
snoring,throat
wheeze,lung
foreign body,esophagus
inflammation,esophagus
mass,breast
lesion,breast
edema,unspecified
blister,unspecified
skin discoloration,unspecified
ulcer,unspecified
metastasis,brain
tumor,breast
fibrous tissue,breast
glass changes,breast
thromboembolic events,unspecified
shortness of breath abdominal distention,unspecified
right calf pain,calf
palpitations shortness of breath sob,heart
fatigability,unspecified
abdominal pain,abdomen
chest pain,chest
syncope,brain
mass index,unspecified
murmur,heart
tumor,unspecified
jugular venous distention,neck
above sternal notch hepatomegaly ascites,liver
lower extremity hyperpigmentation,skin
edema,skin
anemia,bone marrow
thrombocytopenia,bone marrow
malignancy,unspecified
small pericardial effusion,heart
calcified structure,tricuspid valve
pulsing,heart
pulmonary artery involvement,lung
pulmonary arterial hypertension,lung
information,unspecified
mass,tricuspid valve
intracavitary right heart mass,heart
vascularity,unspecified
regurgitation,tricuspid valve
thromboembolic events,unspecified
cardiac mass,heart
hypercoagulable state,unspecified
complications,unspecified
fainting,unspecified
general malaise,unspecified
symptoms,heart
edema,legs
cardiac murmur,heart
cough,unspecified
altered mental status,brain
left upper extremity weakness,brain
confused,brain
afebrile,body
murmur,heart
left lower zone crepitation,lung
scars,abdomen
consolidation,lung
dilation,brain
bleeding,unspecified
thrombocytopenia,blood
cerebral punctate infarcts,brain
emboli,brain
left ear hearing loss,ear
vertigo,unspecified
bleeding,unspecified
left SNHL,cochlea
abdominal bloating,unspecified
diarrhea,intestine
failure to gain weight,unspecified
paleness,skin
scleral icterus,eye
soft abdomen,abdomen
normal bowel,unspecified
duodenal inflammation,small intestine
fat malabsorption,pancreas
pancreatic dysfunction,pancreas
vertigo,unspecified
tinnitus,unspecified
autophony,unspecified
music,unspecified
nystagmus,otolith organs
dehiscence,superior semicircular canal
hearing loss,cochlea
hoarseness,larynx
dysphagia,esophagus
foreign-body sensation,larynx
arterial hypertension,heart
lesion,larynx
abnormal findings,larynx
impaired,vocal cords
subglottic extension,trachea
tumour,larynx
mitoses and,unspecified
numbness,limbs
vomiting,unspecified
right hemiparesis,brain
right hemihypoesthesia,brain
hyperintense area,pons
mass,basilar artery
occlusion,right SA
bony anomalies,thoracic aperture
atos,unspecified
weakness,brain
intention tremor,brain
loss of vision,unspecified
eye movement pain,eye
pain,eye
recurrence,unspecified
light perception,unspecified
response,eye
eye blindness,unspecified
pupil dilation,eye
suspected ischemic lesions,brain
spastic weakness,leg
sensory signs,leg
Pale binocular disc,eye
symptom,right axillary lymph node swelling
organ,axillary
symptom,low back pain
organ,back
symptom,bone lesions
organ,bone
symptom,necrosis
organ,node
symptom,change
organ,node
symptom,abscess
organ,psoas
symptom,afebrile
organ,unspecified
symptom,inflammation
organ,bone
symptom,bone lesion
organ,bone
symptom,prescrived
organ,unspecified
symptom,lesions
organ,bone
breathlessness,unspecified
cough,unspecified
brain parenchymal lesions,brain
lesions,brain
enhancement,brain
perilesional edema,brain
Poor vision,eyes
Choking,unspecified
Cyanosis,unspecified
Nystagmus,eyes
Astigmatism,eyes
Visual difficulties,eyes
Visual inattention,brain
Colour vision deficit,eyes
To identify distant targets,visual system
Problems finding,visual system
Cope,unspecified
fa,unspecified
bruising,skin
fatigue,unspecified
pancytopenia,bone marrow
skin lesions,skin
short stature,bone
micrognathia,jaw
hearing loss,ear
chromosomal breakage,unknown
bruising,skin
epistaxis,nose
fatigue,unspecified
neutropenia,blood
bacterial sepsis,blood
immobile,body
bound,body
fever,body
myelosuppression,bone marrow
respiratory symptoms,lung
right middle lobe infiltrate,lung
lesion,lung
malignant cells,blood
left parietooccipital abscess,brain
cavitary lesion,lung
enlargement,lung
nodules,lung
diarrhea,unspecified
abnormal movement,unspecified
cough,unspecified
seizure,unspecified
tilting of the lips,unspecified
clonic movements,limbs
fever,unspecified
runny nose,unspecified
vertigo,unspecified
nausea,unspecified
defecation,bowel
hyperacusis,unspecified
headache,unspecified
aching pain,abdomen
aching pain,lower extremities
hair loss,scalp
hair loss,scalp
hair regrowth,scalp
pain,abdomen
pain,lower extremities
l,liver
neurological,unspecified
hair loss,unspecified
altered mental status,unspecified
somnolent,brain
uncooperative,brain
urinary incontinence,unspecified
changes in speech,brain
paraplegia,brain
peripheral,unspecified
glomeruli,kidney
segmental sclerosis,kidney
proteinuria,kidney
status epilepticus,brain
white matter lesions,brain
altered mental status,unspecified
lower extremity weakness,unspecified
nausea,unspecified
vomiting,unspecified
headaches,unspecified
dizziness,unspecified
falls,unspecified
right facial numbness,face
tingling,unspecified
seizures,unspecified
hydrocephalus,unspecified
seizures,unspecified
regaining consciousness,unspecified
neck trauma,neck
neck pain,neck
nausea,unspecified
vomiting,unspecified
loss of consciousness,unspecified
neurological trauma,brain
deviation,eye
infarction,brain
unresponsive,unspecified
pathology,brain
blank stares,unspecified
whole body stiffening,unspecified
rolling of the eyes,unspecified
anger,unspecified
rage,unspecified
seizures,unspecified
epileptiform activity,unspecified
hypointense,brain
subcortical mass,brain
central vision loss,unspecified
fog over his vision,unspecified
unable to track a golf ball to its final location,unspecified
difficulty seeing at night,brain
progressive visual impairment,brain
difficulty seeing,unspecified
impairment of the left upper limb movement,unspecified
dysphasia,unspecified
mass,brainstem
headache,unspecified
vomiting,unspecified
left arm convulsion,brain
blurred vision,brain
abduction deficits,brain
hypoalbuminemia,liver
anemia,bone marrow
lesions,brain
right internal carotid artery serrate stenosis,unspecified
aortic stenosis,unspecified
fever,unspecified
faecalis,unspecified
paravalvular regurgitation,heart
pseudoaneurysm,aortic
nausea,unspecified
vomiting,unspecified
weight loss,unspecified
imbalance,unspecified
vision changes,eyes
blurry,eyes
double vision,eyes
headache,brain
neck stiffness,neck
photophobia,brain
tactile temperatures,unspecified
right lateral rectus nerve palsy,eyes
left wrist pain,wrist
lesion,radius
internal septations,radius
cortical thinning,radius
abnormality,wrist
left nasal obstruction,nasal cavity
eye proptosis,eye
left eye proptosis,eye
polyps,nasal cavity
opacity,sinuses
bone expansion,sinuses
obliteration,nasal cavity
recurrence,unspecified
right nasal discharge,nasal cavity
obstruction,nasal cavity
right nasal polyps,nasal cavity
haliotis pulmonary inflammation,lung
hematemesis,unspecified
enlargement,neck and supraclavicular lymph nodes
scars,right chest
right chest clear percussion sound,lung
dry,unspecified
rales,lung
regular rhythm,unspecified
percussion,kidney area
pain,lung
dullness,pleura
hypertension,unspecified
hemostasis,unspecified
tumor cells,lung
left lower lobe interstitial lesions,lung
left lung inflammation,lung
cough fever,unspecified
upward gaze,brain
bilateral leg stiffening,brain
shaking,unspecified
breathing change,unspecified
pallor,unspecified
fever,unspecified
hypertension,heart
mottled appearance,skin
overlapping toes,toes
soft fontanel,skull
responsiveness,brain
hypoxia,lungs
signs change,unspecified
febrile seizures,brain
leukopenia,bone marrow
vertex delta slowing,brain
structural lesion,brain
sharp transients,brain
extra capsular extension,prostate
right seminal vesicle invasion,seminal vesicle
leg pain,unspecified
anemia,unspecified
gastrointestinal bleeding,unspecified
hematochezia melena hematemesis fatigue,unspecified
abdominal pain,unspecified
iron deficiency anemia,unspecified
pale conjunctivae,eye
soft,abdomen
masses organomegaly,unspecified
vascular bruits,unspecified
bleeding,jejunum
lesions,jejunum
small bowel,unspecified
lesion,jejunum
submucosal mass,jejunum
ulceration erosions,jejunum
mass,jejunum
hemangioma,jejunum
malignancy,unspecified
symptom,agenesis
organ,carotid
symptom,asymptomatic
organ,unspecified
abdominal pain,abdomen
constipation,unspecified
nausea,unspecified
vomiting,unspecified
mass,abdomen
tenderness,abdomen
distension,abdomen
scar adhesions,abdomen
dehiscence,abdomen
peritonitis,abdomen
cough,unspecified
bilateral lung metastasis,lung
myelosuppression,unspecified
remission,unspecified
disease progression,lung
headache,unspecified
disease progression,lung
foci,frontal lobe
demyelination,frontal lobe
midline nasal mass,nasal
left orbital proptosis,orbit
mass,skin
bilateral globe proptosis,eye
seizures,unspecified
scalloping,bone
thinning of,bone
neoplasm,unspecified
lesion,unspecified
hypointense,unspecified
enhancement,unspecified
dyspnea,pulmonary
color,urine
fever,unspecified
complaints,unspecified
ground glass opacities,lungs
bihilar,lymph nodes
trauma,unspecified
leukocytosis,unspecified
oxygen,unspecified
impairment of kidney,kidney
glomerular,kidney
autoimmune process,unspecified
pulmonary involvement,lungs
aggravation,kidney
hemorrhage,lungs
concrete,kidney
mesenteric ischemia,intestines
delirium,brain
chest tightness,unspecified
breathing shortness,unspecified
coughing,lungs
cough,lungs
aortic stenosis,aorta
left ventricular outflow,unspecified
hypertension,unspecified
headache,unspecified
fits,brain
decreased vision,brain
nausea,gastrointestinal
vomiting,gastrointestinal
pain,unspecified
fever,blood
rashes,skin
myoclonic jerks,unspecified
loss of weight,unspecified
consciousness,brain
ataxia,unspecified
extensor,unspecified
deranged liver enzymes,liver
haziness,lungs
confused,unspecified
right fibular fracture,tibia
open fracture,unspecified
right tibial shaft fracture,tibia
mass,heart
calcaneus fracture,heel
fixation,ankle
wound,unspecified
left atrial mass,heart
upper quadrant pain,unspecified
vomiting,unspecified
epigastric tenderness,abdomen
distended,abdomen
weight loss,unspecified
abdominal pain,abdomen
altered mental status,brain
clonic seizures,brain
seizures,brain
dyspnea,unspecified
nodules,lungs
tumor nodules,lungs
brain metastases,brain
attenuation,lungs
thickening,lungs
symptoms,unspecified
tolerance,unspecified
lesions,brain
much cry,unspecified
afebrile convulsion,br
staring motion arrest cyanosis,br
rigidity,anterior
abnormalities,unspecified
fever,unspecified
poor mental,br
ketosis,unspecified
abdominal pain,unspecified
nausea,unspecified
vomiting,unspecified
epileptiform seizure,brain
hyponatremia,blood
hypokalemia,blood
hyperbilirubinemia,blood
consciousness disorder,brain
drowsiness,brain
illusion,brain
confusion,brain
lower limb weakness,unspecified
pain,unspecified
sinus tachycardia,heart
hypertension,heart
intestinal tympanites,abdomen
cholecystolithiasis,bile ducts
anemia,blood
hypohepatia,liver
brown urine,kidneys
menstruation,reproductive system
growth delay failure to thrive,unspecified
feeding,oral cavity
atrial septal,heart
toe,hand
phimosis hypotonia dysmorphic features,unspecified
constipation,intestine
intrauterine growth retardation,unspecified
abnormalities,unspecified
homozygosity,unspecified
microcephaly midface,brain
facies hypotelorism epicanthal folds,face
creases,skin
short neck,neck
abnormal,movement
joint limitation hunched posture,joint
irregular,gait
miscarriage,unspecified
consanguinity,unspecified
hematuria,kidney
abdominal pain,abdomen
mass,abdomen
central nervous system dysfunction,brain
enlargement,breast
hematuria,kidney
tumor,kidney
